,time,temperature,windspeed,pressure,description,cloudiness
790,2023-03-20 08:39:03,9.99,6.17,1010.0,broken clouds,75
791,2023-03-20 09:06:24,9.99,6.17,1010.0,broken clouds,75
792,2023-03-20 09:37:06,9.99,6.17,1011.0,broken clouds,75
793,2023-03-20 10:11:48,9.99,6.69,1012.0,broken clouds,75
794,2023-03-20 10:43:40,9.99,7.72,1012.0,broken clouds,75
795,2023-03-20 11:05:38,9.99,7.72,1011.0,broken clouds,75
796,2023-03-20 11:35:10,9.99,7.72,1010.0,broken clouds,75
797,2023-03-20 12:07:10,9.99,6.69,1010.0,broken clouds,75
798,2023-03-20 12:38:06,9.99,5.14,1010.0,broken clouds,75
799,2023-03-20 13:11:58,9.99,6.17,1010.0,broken clouds,75
800,2023-03-20 13:42:05,9.99,7.2,1009.0,broken clouds,75
801,2023-03-20 14:05:04,9.99,6.69,1009.0,broken clouds,75
802,2023-03-20 14:39:57,9.99,5.66,1009.0,broken clouds,75
803,2023-03-20 15:06:25,9.99,4.63,1008.0,broken clouds,75
804,2023-03-20 15:37:00,9.99,5.14,1008.0,broken clouds,75
805,2023-03-20 16:13:42,9.99,6.69,1008.0,broken clouds,75
806,2023-03-20 16:41:52,9.99,6.69,1007.0,broken clouds,75
807,2023-03-20 17:07:52,9.99,5.14,1007.0,light rain,75
808,2023-03-20 17:36:18,9.99,4.12,1007.0,broken clouds,75
809,2023-03-20 18:08:11,9.99,3.09,1007.0,broken clouds,75
810,2023-03-20 18:35:06,9.99,4.12,1006.0,broken clouds,75
811,2023-03-20 19:07:39,9.99,3.6,1006.0,broken clouds,75
812,2023-03-20 19:35:11,9.99,6.17,1005.0,broken clouds,75
813,2023-03-20 20:13:44,9.99,5.14,1005.0,broken clouds,75
814,2023-03-20 20:36:13,9.99,6.69,1005.0,broken clouds,75
815,2023-03-20 21:10:47,9.99,3.6,1004.0,broken clouds,75
816,2023-03-20 21:32:43,9.99,7.2,1004.0,moderate rain,75
817,2023-03-20 22:08:37,9.99,2.68,1006.0,moderate rain,75
818,2023-03-20 22:43:14,9.99,6.17,1004.0,broken clouds,75
819,2023-03-20 23:10:36,9.99,5.14,1004.0,broken clouds,75
820,2023-03-20 23:35:45,9.99,6.17,1003.0,broken clouds,75
821,2023-03-21 00:06:24,9.99,4.12,1003.0,broken clouds,75
822,2023-03-21 00:37:27,9.99,5.66,1005.0,broken clouds,75
823,2023-03-21 01:07:42,9.99,4.63,1003.0,scattered clouds,40
824,2023-03-21 01:36:04,9.99,4.63,1002.0,broken clouds,75
825,2023-03-21 02:11:07,9.99,2.06,1002.0,broken clouds,75
826,2023-03-21 02:38:56,9.99,4.63,1001.0,broken clouds,75
827,2023-03-21 03:12:15,9.99,2.57,1003.0,broken clouds,75
828,2023-03-21 03:37:49,9.99,4.63,1000.0,broken clouds,75
829,2023-03-21 04:07:19,9.99,3.09,1000.0,broken clouds,75
830,2023-03-21 04:32:17,9.93,3.6,999.0,broken clouds,75
831,2023-03-21 05:13:47,9.77,3.09,999.0,broken clouds,75
832,2023-03-21 05:32:46,9.83,3.6,999.0,broken clouds,75
833,2023-03-21 06:09:31,9.99,2.68,1002.0,broken clouds,75
834,2023-03-21 06:43:48,9.99,7.2,1002.0,broken clouds,75
835,2023-03-21 07:08:33,9.99,4.63,1003.0,broken clouds,75
836,2023-03-21 07:33:49,9.99,6.17,1002.0,broken clouds,75
837,2023-03-21 08:09:28,9.99,5.66,1001.0,broken clouds,75
838,2023-03-21 08:42:00,9.99,8.23,1000.0,broken clouds,75
839,2023-03-21 09:08:40,9.99,5.66,1003.0,broken clouds,75
840,2023-03-21 09:37:14,9.99,8.23,1002.0,broken clouds,75
841,2023-03-21 10:04:26,9.99,5.14,1001.0,broken clouds,75
842,2023-03-21 10:43:49,9.99,7.72,1002.0,light intensity drizzle,75
843,2023-03-21 11:02:45,9.99,7.72,1002.0,light intensity drizzle,75
844,2023-03-21 11:43:49,9.99,7.72,1002.0,broken clouds,75
845,2023-03-21 12:05:39,9.99,7.72,1002.0,broken clouds,75
846,2023-03-21 12:34:08,9.99,8.75,1002.0,broken clouds,75
847,2023-03-21 13:06:35,9.99,6.17,1001.0,light rain,75
848,2023-03-21 13:43:50,9.99,8.75,1000.0,broken clouds,75
849,2023-03-21 14:00:28,9.99,8.75,1000.0,broken clouds,75
850,2023-03-21 14:37:37,9.99,8.23,999.0,light intensity drizzle rain,75
851,2023-03-21 15:08:31,9.99,7.72,998.0,light intensity drizzle rain,75
852,2023-03-21 15:43:51,9.99,8.23,998.0,light rain,75
853,2023-03-21 16:08:06,9.99,8.23,997.0,light rain,75
854,2023-03-21 16:43:51,9.99,7.72,996.0,light rain,75
855,2023-03-21 17:05:54,9.99,7.72,995.0,light rain,75
856,2023-03-21 17:35:16,9.99,8.75,994.0,light rain,75
857,2023-03-21 18:04:43,9.99,5.14,994.0,light rain,75
858,2023-03-21 18:39:18,9.99,5.14,993.0,light rain,75
859,2023-03-21 19:12:45,9.99,7.2,992.0,light rain,75
860,2023-03-21 19:37:09,9.99,11.83,992.0,light rain,75
861,2023-03-21 20:07:06,9.99,8.23,991.0,broken clouds,75
862,2023-03-21 20:43:53,9.99,11.32,990.0,light rain,75
863,2023-03-21 21:07:05,9.99,9.26,990.0,light rain,75
864,2023-03-21 21:41:17,9.99,9.77,989.0,broken clouds,75
865,2023-03-21 22:07:24,9.99,8.23,988.0,light rain,75
866,2023-03-21 22:32:28,9.99,11.32,988.0,moderate rain,75
867,2023-03-21 23:10:35,9.99,7.72,987.0,moderate rain,75
868,2023-03-21 23:37:52,9.99,10.29,987.0,moderate rain,75
869,2023-03-22 00:00:02,9.99,7.6,987.0,moderate rain,75
870,2023-03-22 00:37:54,9.99,8.75,986.0,broken clouds,75
871,2023-03-22 01:07:03,9.99,8.23,987.0,broken clouds,75
872,2023-03-22 01:42:46,9.99,13.38,987.0,broken clouds,75
873,2023-03-22 02:13:55,9.68,9.77,989.0,broken clouds,75
874,2023-03-22 02:35:21,8.87,12.35,989.0,scattered clouds,40
875,2023-03-22 03:12:24,8.5,6.17,990.0,scattered clouds,40
876,2023-03-22 03:43:55,7.77,11.83,990.0,scattered clouds,40
877,2023-03-22 04:08:56,7.52,6.17,991.0,scattered clouds,40
878,2023-03-22 04:37:28,7.38,8.75,991.0,few clouds,20
879,2023-03-22 05:07:58,7.29,5.66,991.0,few clouds,20
880,2023-03-22 05:40:53,7.05,9.26,993.0,scattered clouds,40
881,2023-03-22 06:08:54,7.03,6.69,991.0,scattered clouds,40
882,2023-03-22 06:37:09,7.26,8.75,992.0,few clouds,20
883,2023-03-22 07:08:51,7.7,6.17,992.0,few clouds,20
884,2023-03-22 07:43:57,7.99,8.75,991.0,few clouds,20
885,2023-03-22 08:04:50,8.25,6.71,991.0,few clouds,20
886,2023-03-22 08:35:54,8.55,9.26,991.0,few clouds,20
887,2023-03-22 09:06:26,9.19,8.75,991.0,clear sky,0
888,2023-03-22 09:43:07,9.96,9.26,993.0,clear sky,0
889,2023-03-22 10:09:47,9.99,9.26,993.0,broken clouds,75
890,2023-03-22 10:36:30,9.99,10.29,993.0,broken clouds,75
891,2023-03-22 11:07:55,9.99,10.29,991.0,broken clouds,75
892,2023-03-22 11:43:58,9.99,8.75,990.0,scattered clouds,40
893,2023-03-22 12:04:25,9.99,8.75,990.0,scattered clouds,40
894,2023-03-22 12:36:15,9.99,9.26,992.0,broken clouds,75
895,2023-03-22 13:07:30,9.99,10.29,991.0,scattered clouds,40
896,2023-03-22 13:38:16,9.99,9.77,992.0,scattered clouds,40
897,2023-03-22 14:10:51,9.99,8.75,989.0,few clouds,20
898,2023-03-22 14:43:51,9.99,8.75,988.0,broken clouds,75
899,2023-03-22 15:08:00,9.99,8.75,987.0,broken clouds,75
900,2023-03-22 15:42:16,9.99,9.26,987.0,broken clouds,75
901,2023-03-22 16:08:35,9.99,10.29,987.0,scattered clouds,40
902,2023-03-22 16:37:25,9.99,10.29,986.0,broken clouds,75
903,2023-03-22 17:08:38,9.99,11.32,985.0,broken clouds,75
904,2023-03-22 17:31:04,9.99,8.75,985.0,broken clouds,75
905,2023-03-22 18:01:24,9.99,8.23,985.0,broken clouds,75
906,2023-03-22 18:43:27,9.99,8.23,984.0,shower rain,40
907,2023-03-22 19:08:01,9.83,7.72,984.0,scattered clouds,40
908,2023-03-22 19:40:13,9.6,7.72,984.0,scattered clouds,40
909,2023-03-22 20:07:06,8.82,5.14,985.0,broken clouds,75
910,2023-03-22 20:30:17,8.64,7.2,985.0,broken clouds,75
911,2023-03-22 21:06:39,8.57,6.26,985.0,few clouds,20
912,2023-03-22 21:33:59,8.35,5.14,986.0,scattered clouds,40
913,2023-03-22 22:11:28,8.1,5.66,986.0,broken clouds,75
914,2023-03-22 22:38:30,7.76,8.75,986.0,broken clouds,75
915,2023-03-22 23:14:03,7.64,4.92,987.0,scattered clouds,40
916,2023-03-22 23:38:44,7.64,6.69,987.0,few clouds,20
917,2023-03-23 00:14:03,7.79,5.81,987.0,light rain,51
918,2023-03-23 00:36:41,8.05,7.72,987.0,scattered clouds,40
919,2023-03-23 01:09:27,8.1,7.2,987.0,light intensity shower rain,75
920,2023-03-23 01:36:21,8.05,8.23,987.0,light intensity shower rain,75
921,2023-03-23 02:07:11,7.25,7.72,987.0,light intensity shower rain,75
922,2023-03-23 02:40:41,7.18,9.26,987.0,light intensity shower rain,75
923,2023-03-23 03:12:21,7.25,6.17,987.0,light intensity shower rain,75
924,2023-03-23 03:35:48,7.67,6.69,986.0,light intensity shower rain,75
925,2023-03-23 04:14:05,7.41,5.66,986.0,broken clouds,75
926,2023-03-23 04:44:05,7.77,6.69,986.0,broken clouds,75
927,2023-03-23 05:06:34,7.9,6.17,986.0,broken clouds,75
928,2023-03-23 05:44:05,7.94,7.72,986.0,few clouds,20
929,2023-03-23 06:14:06,7.94,8.23,986.0,broken clouds,75
930,2023-03-23 06:44:06,8.05,8.23,986.0,scattered clouds,40
931,2023-03-23 07:08:21,8.32,4.47,986.0,scattered clouds,40
932,2023-03-23 07:39:18,8.62,9.26,986.0,few clouds,20
933,2023-03-23 08:06:20,9.23,4.63,987.0,few clouds,20
934,2023-03-23 08:38:31,9.83,5.66,987.0,few clouds,20
935,2023-03-23 09:09:22,9.99,9.77,986.0,few clouds,20
936,2023-03-23 09:34:40,9.99,10.29,986.0,few clouds,20
937,2023-03-23 10:07:20,9.99,10.29,986.0,few clouds,20
938,2023-03-23 10:37:24,9.99,10.29,989.0,scattered clouds,40
939,2023-03-23 11:10:30,9.99,9.77,989.0,few clouds,20
940,2023-03-23 11:44:07,9.99,10.8,989.0,light intensity shower rain,75
941,2023-03-23 12:11:00,9.99,10.8,989.0,broken clouds,75
942,2023-03-23 12:42:50,9.99,8.75,986.0,scattered clouds,40
943,2023-03-23 13:10:52,9.99,10.8,986.0,scattered clouds,40
944,2023-03-23 13:32:46,9.99,9.77,986.0,broken clouds,75
945,2023-03-23 14:05:51,9.99,11.32,985.0,broken clouds,75
946,2023-03-23 14:34:47,9.99,10.8,985.0,broken clouds,75
947,2023-03-23 15:06:28,9.99,12.86,987.0,scattered clouds,40
948,2023-03-23 15:44:09,9.99,10.28,987.0,broken clouds,75
949,2023-03-23 16:07:20,9.99,10.29,984.0,light intensity shower rain,75
950,2023-03-23 16:36:45,9.99,6.17,984.0,light intensity shower rain,75
951,2023-03-23 17:09:05,9.99,8.75,984.0,scattered clouds,40
952,2023-03-23 17:42:21,9.99,7.2,984.0,broken clouds,75
953,2023-03-23 18:09:20,9.99,6.69,984.0,broken clouds,75
954,2023-03-23 18:34:12,9.99,7.72,986.0,scattered clouds,40
955,2023-03-23 19:06:02,9.99,7.2,983.0,few clouds,20
956,2023-03-23 19:34:17,9.45,7.72,983.0,few clouds,20
957,2023-03-23 20:06:01,9.05,7.15,984.0,broken clouds,75
958,2023-03-23 20:42:32,8.29,12.35,984.0,broken clouds,75
959,2023-03-23 21:08:13,8.1,8.05,984.0,scattered clouds,40
960,2023-03-23 21:36:24,7.92,8.75,986.0,few clouds,20
961,2023-03-23 22:05:24,7.72,7.72,986.0,few clouds,20
962,2023-03-23 22:38:02,7.56,7.6,985.0,few clouds,20
963,2023-03-23 23:10:49,7.62,8.23,985.0,few clouds,20
964,2023-03-23 23:37:27,7.54,9.77,987.0,scattered clouds,40
965,2023-03-24 00:13:23,7.45,6.71,985.0,few clouds,20
966,2023-03-24 00:42:22,7.73,9.26,987.0,few clouds,20
967,2023-03-24 01:10:50,7.83,7.72,988.0,broken clouds,75
968,2023-03-24 01:35:26,7.85,9.77,988.0,broken clouds,75
969,2023-03-24 02:14:13,8.02,7.6,988.0,broken clouds,75
970,2023-03-24 02:44:13,8.35,7.2,987.0,broken clouds,75
971,2023-03-24 03:07:27,8.31,7.2,986.0,broken clouds,75
972,2023-03-24 03:37:27,7.92,9.26,986.0,broken clouds,75
973,2023-03-24 04:09:03,8.02,6.71,988.0,broken clouds,75
974,2023-03-24 04:39:19,8.66,6.26,986.0,broken clouds,75
975,2023-03-24 05:06:31,8.65,7.2,986.0,broken clouds,75
976,2023-03-24 05:34:37,8.65,10.29,988.0,broken clouds,75
977,2023-03-24 06:04:02,8.65,6.26,989.0,broken clouds,75
978,2023-03-24 06:42:20,8.63,9.77,988.0,broken clouds,75
979,2023-03-24 07:13:38,8.89,6.17,987.0,broken clouds,75
980,2023-03-24 07:35:01,9.02,9.77,987.0,broken clouds,75
981,2023-03-24 08:11:23,9.35,4.47,987.0,overcast clouds,99
982,2023-03-24 08:42:00,9.47,8.23,989.0,scattered clouds,40
983,2023-03-24 09:13:40,9.99,9.26,989.0,scattered clouds,40
984,2023-03-24 09:36:17,9.99,9.77,989.0,scattered clouds,40
985,2023-03-24 10:12:45,9.99,10.8,989.0,broken clouds,75
986,2023-03-24 10:44:16,9.99,11.32,989.0,broken clouds,75
987,2023-03-24 11:08:52,9.99,11.32,989.0,broken clouds,75
988,2023-03-24 11:43:02,9.99,10.29,988.0,broken clouds,75
989,2023-03-24 12:04:18,9.99,10.8,986.0,scattered clouds,40
990,2023-03-24 12:41:00,9.99,11.83,985.0,scattered clouds,40
991,2023-03-24 13:13:02,9.99,12.35,985.0,scattered clouds,40
992,2023-03-24 13:34:31,9.99,12.35,985.0,few clouds,20
993,2023-03-24 14:14:05,9.99,11.83,985.0,light intensity shower rain,40
994,2023-03-24 14:35:44,8.94,10.8,986.0,broken clouds,75
995,2023-03-24 15:08:33,9.99,12.35,985.0,broken clouds,75
996,2023-03-24 15:38:26,9.99,11.32,985.0,scattered clouds,40
997,2023-03-24 16:11:19,9.99,13.38,985.0,scattered clouds,40
998,2023-03-24 16:39:16,9.99,11.83,985.0,scattered clouds,40
999,2023-03-24 17:06:13,9.74,13.89,985.0,broken clouds,75
1000,2023-03-24 17:43:07,9.35,12.35,986.0,broken clouds,75
1001,2023-03-24 18:14:18,8.87,12.35,986.0,broken clouds,75
1002,2023-03-24 18:40:49,8.65,12.35,987.0,broken clouds,75
1003,2023-03-24 19:10:52,8.5,7.72,987.0,broken clouds,75
1004,2023-03-24 19:41:49,8.28,12.35,987.0,light rain,20
1005,2023-03-24 20:08:21,8.16,8.23,988.0,scattered clouds,40
1006,2023-03-24 20:40:12,8.4,9.77,989.0,scattered clouds,40
1007,2023-03-24 21:12:02,8.62,7.2,989.0,broken clouds,75
1008,2023-03-24 21:34:01,8.61,10.29,990.0,broken clouds,75
1009,2023-03-24 22:10:27,8.34,7.72,990.0,broken clouds,75
1010,2023-03-24 22:44:20,8.46,10.29,991.0,broken clouds,75
1011,2023-03-24 23:04:19,8.35,7.72,992.0,broken clouds,75
1012,2023-03-24 23:44:21,8.36,9.77,992.0,broken clouds,75
1013,2023-03-25 00:05:04,8.27,8.23,993.0,broken clouds,75
1014,2023-03-25 00:44:17,8.27,8.75,993.0,broken clouds,75
1015,2023-03-25 01:08:19,8.31,8.75,995.0,broken clouds,75
1016,2023-03-25 01:44:21,8.15,8.23,995.0,broken clouds,75
1017,2023-03-25 02:14:21,7.91,8.23,995.0,broken clouds,75
1018,2023-03-25 02:36:07,7.62,8.75,995.0,scattered clouds,40
1019,2023-03-25 03:07:48,7.56,7.72,995.0,scattered clouds,40
1020,2023-03-25 03:42:59,7.39,8.75,996.0,scattered clouds,40
1021,2023-03-25 04:10:49,7.3,8.75,997.0,scattered clouds,40
1022,2023-03-25 04:44:22,6.9,8.23,997.0,scattered clouds,40
1023,2023-03-25 05:10:15,7.03,5.66,997.0,scattered clouds,40
1024,2023-03-25 05:34:26,7.29,8.23,998.0,scattered clouds,40
1025,2023-03-25 06:10:05,7.27,5.66,998.0,broken clouds,75
1026,2023-03-25 06:39:23,7.36,7.2,999.0,broken clouds,75
1027,2023-03-25 07:14:23,7.96,5.14,999.0,broken clouds,75
1028,2023-03-25 07:41:16,8.06,8.75,1000.0,broken clouds,75
1029,2023-03-25 08:05:42,8.64,7.2,1000.0,broken clouds,75
1030,2023-03-25 08:42:33,8.93,7.72,1001.0,broken clouds,75
1031,2023-03-25 09:12:54,9.28,7.2,1001.0,broken clouds,75
1032,2023-03-25 09:43:14,9.63,7.6,1002.0,broken clouds,75
1033,2023-03-25 10:14:25,9.99,7.2,1002.0,broken clouds,75
1034,2023-03-25 10:32:19,9.99,8.23,1002.0,broken clouds,75
1035,2023-03-25 11:13:32,9.99,6.71,1002.0,broken clouds,75
1036,2023-03-25 11:34:58,9.99,7.2,1002.0,broken clouds,75
1037,2023-03-25 12:06:43,9.99,7.2,1003.0,broken clouds,75
1038,2023-03-25 12:44:20,9.99,5.66,1002.0,broken clouds,75
1039,2023-03-25 13:06:00,9.99,4.63,1002.0,broken clouds,75
1040,2023-03-25 13:44:26,9.99,5.14,1002.0,light intensity shower rain,40
1041,2023-03-25 14:04:52,9.99,4.63,1002.0,scattered clouds,40
1042,2023-03-25 14:38:41,9.99,6.17,1002.0,moderate rain,40
1043,2023-03-25 15:07:21,9.99,3.09,1002.0,broken clouds,75
1044,2023-03-25 15:43:20,9.99,3.6,1002.0,scattered clouds,40
1045,2023-03-25 16:14:27,9.99,3.09,1002.0,broken clouds,75
1046,2023-03-25 16:38:49,9.99,3.09,1002.0,broken clouds,75
1047,2023-03-25 17:08:04,9.99,2.57,1001.0,scattered clouds,40
1048,2023-03-25 17:39:10,9.99,2.57,1001.0,broken clouds,75
1049,2023-03-25 18:13:29,9.99,2.57,1001.0,broken clouds,75
1050,2023-03-25 18:44:27,9.99,2.57,1001.0,broken clouds,75
1051,2023-03-25 19:05:52,9.99,2.57,1001.0,broken clouds,75
1052,2023-03-25 19:41:36,8.97,2.06,1001.0,broken clouds,75
1053,2023-03-25 20:14:07,8.93,2.57,1001.0,broken clouds,75
1054,2023-03-25 20:36:55,7.67,2.57,1000.0,broken clouds,75
1055,2023-03-25 21:04:22,7.72,1.03,1000.0,broken clouds,75
1056,2023-03-25 21:42:54,7.29,1.54,1000.0,broken clouds,75
1057,2023-03-25 22:14:08,6.38,2.06,1000.0,scattered clouds,40
1058,2023-03-25 22:41:50,6.49,2.57,1000.0,scattered clouds,40
1059,2023-03-25 23:10:48,6.07,2.57,1000.0,scattered clouds,40
1060,2023-03-25 23:36:11,6.54,3.09,1001.0,scattered clouds,40
1061,2023-03-26 00:13:56,6.17,3.09,1001.0,broken clouds,75
1062,2023-03-26 00:37:25,7.32,2.57,1000.0,mist,75
1063,2023-03-26 01:08:12,7.83,2.06,1000.0,mist,75
1064,2023-03-26 01:42:55,7.88,2.57,1001.0,mist,75
1065,2023-03-26 02:05:48,7.99,2.57,1001.0,fog,75
1066,2023-03-26 02:37:22,8.27,3.09,1000.0,fog,75
1067,2023-03-26 03:05:48,8.18,3.09,1001.0,fog,75
1068,2023-03-26 03:39:50,8.29,3.09,1001.0,fog,75
1069,2023-03-26 04:06:29,8.34,3.6,1001.0,fog,75
1070,2023-03-26 04:44:31,8.46,5.66,1002.0,mist,75
1071,2023-03-26 05:07:11,8.35,5.66,1002.0,mist,75
1072,2023-03-26 05:41:14,8.18,5.66,1002.0,broken clouds,75
1073,2023-03-26 06:14:32,8.15,5.66,1003.0,broken clouds,75
1074,2023-03-26 06:38:01,8.15,5.66,1003.0,broken clouds,75
1075,2023-03-26 07:10:51,7.87,3.6,1005.0,broken clouds,75
1076,2023-03-26 07:44:32,7.93,5.14,1006.0,broken clouds,75
1077,2023-03-26 08:07:34,7.72,4.63,1007.0,broken clouds,75
1078,2023-03-26 08:34:54,7.79,5.66,1007.0,broken clouds,75
1079,2023-03-26 09:05:36,7.64,5.66,1008.0,broken clouds,75
1080,2023-03-26 09:37:18,7.84,5.14,1009.0,broken clouds,75
1081,2023-03-26 10:05:03,7.72,5.66,1010.0,broken clouds,75
1082,2023-03-26 10:36:13,7.56,5.14,1010.0,broken clouds,75
1083,2023-03-26 11:14:33,7.45,4.63,1011.0,broken clouds,75
1084,2023-03-26 11:39:13,7.35,6.17,1012.0,light intensity drizzle,75
1085,2023-03-26 12:10:56,7.45,6.17,1013.0,light intensity drizzle,75
1086,2023-03-26 12:41:44,7.35,6.17,1014.0,broken clouds,75
1087,2023-03-26 13:06:45,7.77,7.2,1014.0,broken clouds,75
1088,2023-03-26 13:39:30,7.9,7.2,1014.0,broken clouds,75
1089,2023-03-26 14:10:57,8.44,6.17,1015.0,broken clouds,75
1090,2023-03-26 14:44:35,8.97,6.69,1015.0,broken clouds,75
1091,2023-03-26 15:09:49,8.56,6.69,1016.0,broken clouds,75
1092,2023-03-26 15:33:15,8.88,5.66,1016.0,broken clouds,75
1093,2023-03-26 16:05:34,8.67,6.69,1017.0,broken clouds,75
1094,2023-03-26 16:35:39,8.36,5.66,1018.0,broken clouds,75
1095,2023-03-26 17:04:52,8.19,4.63,1018.0,broken clouds,75
1096,2023-03-26 17:39:47,7.9,4.63,1019.0,broken clouds,75
1097,2023-03-26 18:07:06,7.72,3.09,1019.0,broken clouds,75
1098,2023-03-26 18:42:15,7.53,3.6,1019.0,broken clouds,75
1099,2023-03-26 19:06:10,7.41,3.09,1020.0,broken clouds,75
1100,2023-03-26 19:37:04,7.35,2.06,1020.0,broken clouds,75
1101,2023-03-26 20:04:14,7.04,4.12,1021.0,broken clouds,75
1102,2023-03-26 20:37:31,6.35,3.09,1021.0,few clouds,20
1103,2023-03-26 21:04:11,5.64,2.57,1021.0,few clouds,20
1104,2023-03-26 21:41:35,4.47,2.57,1021.0,few clouds,20
1105,2023-03-26 22:04:09,4.89,2.06,1020.0,clear sky,0
1106,2023-03-26 22:42:36,4.61,1.54,1022.0,clear sky,0
1107,2023-03-26 23:12:15,4.02,2.06,1022.0,clear sky,0
1108,2023-03-26 23:44:38,2.6,2.57,1023.0,clear sky,0
1109,2023-03-27 00:07:32,2.27,2.57,1023.0,clear sky,0
1110,2023-03-27 00:42:26,1.64,3.09,1023.0,clear sky,0
1111,2023-03-27 01:07:44,1.26,2.57,1023.0,clear sky,0
1112,2023-03-27 01:44:36,1.43,2.57,1024.0,clear sky,0
1113,2023-03-27 02:13:00,1.06,2.68,1024.0,clear sky,0
1114,2023-03-27 02:43:36,0.18,2.68,1024.0,clear sky,0
1115,2023-03-27 03:14:39,0.83,1.54,1024.0,clear sky,0
1116,2023-03-27 03:38:33,0.41,2.06,1023.0,clear sky,0
1117,2023-03-27 04:14:40,0.35,1.54,1024.0,clear sky,0
1118,2023-03-27 04:34:40,0.28,2.57,1024.0,clear sky,0
1119,2023-03-27 05:06:17,-0.15,2.06,1025.0,clear sky,0
1120,2023-03-27 05:38:44,-0.1,2.06,1024.0,few clouds,20
1121,2023-03-27 06:09:32,-0.19,1.54,1025.0,few clouds,20
1122,2023-03-27 06:44:38,0.09,2.06,1025.0,few clouds,20
1123,2023-03-27 07:07:32,0.22,2.06,1025.0,few clouds,20
1124,2023-03-27 07:44:01,3.32,2.06,1025.0,few clouds,20
1125,2023-03-27 08:07:25,2.93,2.06,1024.0,few clouds,20
1126,2023-03-27 08:44:41,5.47,3.6,1026.0,scattered clouds,40
1127,2023-03-27 09:08:01,6.3,3.6,1025.0,broken clouds,75
1128,2023-03-27 09:41:18,7.26,3.09,1025.0,broken clouds,75
1129,2023-03-27 10:14:42,7.53,3.09,1025.0,scattered clouds,40
1130,2023-03-27 10:43:29,8.69,3.6,1025.0,broken clouds,75
1131,2023-03-27 11:06:22,9.11,3.6,1024.0,broken clouds,75
1132,2023-03-27 11:34:32,9.04,3.6,1024.0,broken clouds,75
1133,2023-03-27 12:05:33,9.38,3.6,1024.0,broken clouds,75
1134,2023-03-27 12:38:57,9.44,4.63,1024.0,broken clouds,75
1135,2023-03-27 13:12:38,9.72,5.14,1024.0,broken clouds,75
1136,2023-03-27 13:35:25,9.79,5.66,1024.0,broken clouds,75
1137,2023-03-27 14:14:39,9.99,5.36,1024.0,broken clouds,75
1138,2023-03-27 14:36:26,9.99,5.14,1023.0,broken clouds,75
1139,2023-03-27 15:09:06,9.99,5.14,1023.0,broken clouds,75
1140,2023-03-27 15:38:06,9.99,6.17,1023.0,broken clouds,75
1141,2023-03-27 16:14:44,9.99,5.66,1023.0,broken clouds,75
1142,2023-03-27 16:35:32,9.99,6.71,1023.0,broken clouds,75
1143,2023-03-27 17:09:00,9.65,6.71,1022.0,broken clouds,75
1144,2023-03-27 17:40:51,9.27,5.14,1022.0,broken clouds,75
1145,2023-03-27 18:14:45,8.55,5.14,1021.0,broken clouds,75
1146,2023-03-27 18:41:33,8.4,5.14,1021.0,broken clouds,75
1147,2023-03-27 19:11:53,7.97,4.92,1021.0,broken clouds,75
1148,2023-03-27 19:35:13,7.46,4.63,1021.0,broken clouds,75
1149,2023-03-27 20:13:48,7.49,4.12,1021.0,broken clouds,75
1150,2023-03-27 20:43:14,7.49,4.63,1019.0,broken clouds,75
1151,2023-03-27 21:04:12,7.56,4.63,1020.0,broken clouds,75
1152,2023-03-27 21:43:39,7.77,5.14,1019.0,broken clouds,75
1153,2023-03-27 22:10:09,7.94,5.14,1019.0,broken clouds,75
1154,2023-03-27 22:44:47,7.98,4.12,1018.0,light rain,75
1155,2023-03-27 23:05:49,8.02,4.12,1018.0,light rain,75
1156,2023-03-27 23:38:58,8.43,6.17,1017.0,moderate rain,75
1157,2023-03-28 00:06:11,8.57,5.14,1017.0,moderate rain,75
1158,2023-03-28 00:41:51,8.49,4.12,1016.0,light rain,75
1159,2023-03-28 01:07:49,8.5,4.63,1016.0,light rain,75
1160,2023-03-28 01:32:24,8.52,4.12,1015.0,light rain,75
1161,2023-03-28 02:14:48,8.52,3.6,1015.0,light rain,75
1162,2023-03-28 02:40:04,8.61,5.66,1014.0,moderate rain,75
1163,2023-03-28 03:09:55,8.5,4.63,1014.0,broken clouds,75
1164,2023-03-28 03:41:28,8.27,5.14,1013.0,light rain,75
1165,2023-03-28 04:04:51,8.5,4.02,1012.0,broken clouds,75
1166,2023-03-28 04:41:03,8.4,8.23,1012.0,light rain,75
1167,2023-03-28 05:11:31,8.31,6.17,1012.0,light rain,75
1168,2023-03-28 05:38:36,8.18,5.66,1011.0,moderate rain,75
1169,2023-03-28 06:01:04,8.29,4.63,1013.0,broken clouds,75
1170,2023-03-28 06:34:53,8.63,8.23,1009.0,light rain,75
1171,2023-03-28 07:14:50,8.54,4.12,1009.0,broken clouds,75
1172,2023-03-28 07:36:04,8.73,8.75,1009.0,broken clouds,75
1173,2023-03-28 08:13:25,9.07,9.77,1008.0,broken clouds,75
1174,2023-03-28 08:42:37,9.02,10.8,1008.0,broken clouds,75
1175,2023-03-28 09:11:51,9.99,11.83,1007.0,broken clouds,75
1176,2023-03-28 09:38:11,9.99,10.8,1008.0,broken clouds,75
1177,2023-03-28 10:14:51,9.99,10.29,1008.0,broken clouds,75
